code_set	concept_code	concept_name	vocabulary_id	domain_id
frailty_diagnosis_01_base	L89.629	Pressure ulcer of left heel, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.811	Pressure ulcer of head, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.813	Pressure ulcer of head, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.816	Pressure-induced deep tissue damage of head	ICD10CM	Condition
frailty_diagnosis_01_base	L89.890	Pressure ulcer of other site, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.892	Pressure ulcer of other site, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.894	Pressure ulcer of other site, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.899	Pressure ulcer of other site, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.91	Pressure ulcer of unspecified site, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.93	Pressure ulcer of unspecified site, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.95	Pressure ulcer of unspecified site, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	M62.50	Muscle wasting and atrophy, not elsewhere classified, unspecified site	ICD10CM	Condition
frailty_diagnosis_01_base	M62.84	Sarcopenia	ICD10CM	Condition
frailty_diagnosis_01_base	W01.0XXA	Fall on same level from slipping, tripping and stumbling without subsequent striking against object, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.0XXS	Fall on same level from slipping, tripping and stumbling without subsequent striking against object, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W01.10XD	Fall on same level from slipping, tripping and stumbling with subsequent striking against unspecified object, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.110A	Fall on same level from slipping, tripping and stumbling with subsequent striking against sharp glass, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.110S	Fall on same level from slipping, tripping and stumbling with subsequent striking against sharp glass, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W01.111D	Fall on same level from slipping, tripping and stumbling with subsequent striking against power tool or machine, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.118A	Fall on same level from slipping, tripping and stumbling with subsequent striking against other sharp object, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.118S	Fall on same level from slipping, tripping and stumbling with subsequent striking against other sharp object, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W01.119A	Fall on same level from slipping, tripping and stumbling with subsequent striking against unspecified sharp object, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.119D	Fall on same level from slipping, tripping and stumbling with subsequent striking against unspecified sharp object, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.190A	Fall on same level from slipping, tripping and stumbling with subsequent striking against furniture, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.190S	Fall on same level from slipping, tripping and stumbling with subsequent striking against furniture, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W01.198D	Fall on same level from slipping, tripping and stumbling with subsequent striking against other object, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W06.XXXA	Fall from bed, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W06.XXXS	Fall from bed, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W07.XXXD	Fall from chair, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W08.XXXA	Fall from other furniture, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W08.XXXS	Fall from other furniture, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W10.0XXD	Fall (on)(from) escalator, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.1XXA	Fall (on)(from) sidewalk curb, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.1XXS	Fall (on)(from) sidewalk curb, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W10.2XXD	Fall (on)(from) incline, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.8XXA	Fall (on) (from) other stairs and steps, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.8XXS	Fall (on) (from) other stairs and steps, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W10.9XXD	Fall (on) (from) unspecified stairs and steps, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.00XA	Striking against unspecified object with subsequent fall, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.00XS	Striking against unspecified object with subsequent fall, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W18.02XD	Striking against glass with subsequent fall, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.09XA	Striking against other object with subsequent fall, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.09XS	Striking against other object with subsequent fall, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W18.11XD	Fall from or off toilet without subsequent striking against object, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.12XA	Fall from or off toilet with subsequent striking against object, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.12XS	Fall from or off toilet with subsequent striking against object, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W18.2XXD	Fall in (into) shower or empty bathtub, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.30XA	Fall on same level, unspecified, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.30XS	Fall on same level, unspecified, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W18.31XD	Fall on same level due to stepping on an object, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.39XA	Other fall on same level, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.39XS	Other fall on same level, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W19.XXXA	Unspecified fall, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W19.XXXD	Unspecified fall, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	Y92.199	Unspecified place in other specified residential institution as the place of occurrence of the external cause	ICD10CM	Observation
frailty_diagnosis_01_base	Z73.6	Limitation of activities due to disability	ICD10CM	Observation
frailty_diagnosis_01_base	Z74.09	Other reduced mobility	ICD10CM	Observation
frailty_diagnosis_01_base	Z74.2	Need for assistance at home and no other household member able to render care	ICD10CM	Observation
frailty_diagnosis_01_base	Z74.8	Other problems related to care provider dependency	ICD10CM	Observation
frailty_diagnosis_01_base	Z91.81	History of falling	ICD10CM	Observation
frailty_diagnosis_01_base	Z99.3	Dependence on wheelchair	ICD10CM	Observation
frailty_diagnosis_01_base	Z99.89	Dependence on other enabling machines and devices	ICD10CM	Observation
